id,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,no,AttCat
18348,0,tcp,http,SF,197,18966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,0.29,1,255,1,0,1,0.04,0,0,0,0,normal,21,normal
18349,0,icmp,ecr_i,SF,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,434,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,smurf,18,Dos
18350,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,250,0.98,0.01,0,0,0,0,0.01,0,back,15,Dos
18351,0,tcp,ftp_data,SF,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,95,18,0.15,0.04,0.15,0.11,0,0,0,0,normal,20,normal
18352,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,smurf,18,Dos
18353,0,tcp,http,SF,338,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,1,0,0.19,137,255,1,0,0.01,0.01,0,0,0,0,normal,21,normal
18354,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1,1,1,0,0,0.01,0.06,0,255,1,0,0.06,0,0,1,1,0,0,neptune,21,Dos
18355,0,tcp,http,SF,216,471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,14,255,1,0,0.07,0.05,0,0,0,0,normal,21,normal
18356,0,tcp,http,SF,249,7812,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,1,0,0.17,17,248,1,0,0.06,0.06,0,0,0,0,normal,21,normal
18357,0,udp,domain_u,SF,46,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,142,119,0.84,0.01,0.01,0,0,0,0,0,normal,21,normal
18358,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,1,1,0,0,1,0,0,255,201,0.79,0.07,0,0,0.75,0.96,0.02,0,neptune,18,Dos
18359,0,tcp,ctf,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,1,0,0,1,1,0,0.06,0,255,1,0,0.06,0,0,0,0,1,1,neptune,18,Dos
18360,0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,0,0,0,0,1,0,1,4,53,1,0,1,0.26,0,0,0,0,saint,15,Probe
18361,0,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.67,0.67,0.33,1,1,133,58,0.24,0.04,0.01,0.03,0,0,0.89,1,mscan,15,Probe
18362,0,tcp,http,SF,297,666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,12,255,1,0,0.08,0.02,0,0,0,0,normal,21,normal
18363,0,tcp,auth,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,1,0,0,0,0,0.99,1,normal,9,normal
18364,0,tcp,http,SF,285,181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0,1,0,0.1,126,255,1,0,0.01,0.01,0,0,0,0,normal,21,normal
18365,0,tcp,http,SF,221,2613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
18366,0,tcp,http,SF,265,1515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,20,255,1,0,0.05,0.02,0,0,0,0,normal,21,normal
18367,0,tcp,http,SF,343,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,89,251,1,0,0.01,0.06,0,0,0,0,normal,21,normal
18368,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,16,1,1,0,0,0.1,0.09,0,255,16,0.06,0.09,0,0,1,1,0,0,neptune,21,Dos
18369,0,udp,private,SF,55,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,normal,17,normal
18370,0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,13,1,0,1,0.23,0,0,0,0,warezmaster,16,R2L
18371,0,tcp,http,SF,350,936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
18372,0,tcp,http,SF,260,1269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,16,251,1,0,0.06,0.03,0,0,0,0,normal,21,normal
18373,0,tcp,smtp,SF,0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,150,182,0.79,0.03,0.01,0.01,0,0,0,0.03,normal,21,normal
18374,0,tcp,kshell,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2,0,0,1,1,0.01,0.06,0,255,2,0.01,0.06,0,0,0,0,1,1,neptune,19,Dos
18375,10,tcp,telnet,SF,119,2437,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,6,0.02,0.35,0,0,0.01,0.17,0.64,0.33,guess_passwd,8,R2L
18376,0,tcp,Z39_50,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,13,0,0,1,1,0.06,0.06,0,255,13,0.05,0.05,0,0,0,0,1,1,neptune,18,Dos
18377,0,tcp,smtp,SF,0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,222,187,0.72,0.02,0,0.01,0,0,0.01,0.01,normal,18,normal
18378,0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0.14,1,0.71,1,0,0.86,55,84,0.33,0.09,0.02,0.02,0,0,0.89,0.71,mscan,13,Probe
18379,0,tcp,telnet,SF,122,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0.02,0.02,guess_passwd,16,R2L
18380,0,tcp,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,75,1,0.01,1,1,0,1,1,0,0,nmap,18,Probe
18381,0,tcp,http,SF,214,1723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,36,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0,normal,21,normal
18382,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,16,0.12,0.38,0.88,0.62,0.05,0.06,0,255,16,0.06,0.07,0,0,0.14,0.38,0.86,0.62,neptune,21,Dos
18383,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1,0,0,1,1,0.01,0.09,0,255,1,0,0.07,0,0,0,0,1,1,neptune,21,Dos
18384,0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,1,1,0.25,1,1,255,13,0.05,0.03,0,0,0,0,0.34,1,mscan,14,Probe
18385,0,tcp,http,SF,233,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
18386,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,469,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,smurf,20,Dos
18387,0,udp,private,SF,52,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,normal,17,normal
18388,0,tcp,hostnames,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,1,0,0,1,1,0,0.07,0,255,1,0,0.07,0,0,0,0,1,1,neptune,19,Dos
18389,0,udp,private,SF,56,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,normal,17,normal
18390,0,tcp,ssh,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,18,0,0,1,1,0.08,0.06,0,255,18,0.07,0.07,0,0,0,0,1,1,neptune,20,Dos
18391,0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,255,252,0.99,0.01,0.02,0,0,0,0,0,normal,21,normal
18392,287,tcp,ftp,SF,159,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,54,0.21,0.02,0,0,0,0,0.59,0,warezmaster,14,R2L
18393,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,4,0.51,0,0.49,1,0.02,0.07,0,255,4,0.02,0.07,0,0,0.56,0,0.44,1,neptune,21,Dos
18394,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,8,0,0,1,1,0.08,0.07,0,255,8,0.03,0.07,0,0,0,0,1,1,neptune,21,Dos
18395,0,tcp,efs,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,20,1,1,0,0,0.14,0.05,0,255,20,0.08,0.05,0,0,1,1,0,0,neptune,20,Dos
18396,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.09,0,0.91,1,0,1,0,255,1,0,1,0,0,0.06,0,0.94,1,satan,20,Probe
18397,0,tcp,http,SF,213,756,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,229,1,0,0.12,0.05,0,0,0,0,normal,21,normal
18398,0,tcp,http,SF,227,2140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,39,255,1,0,0.03,0.04,0,0,0,0,normal,21,normal
18399,0,tcp,http,SF,224,2755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,137,255,1,0,0.01,0.02,0,0,0,0,normal,21,normal
18400,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,snmpgetattack,4,R2L
18401,0,tcp,http,SF,289,292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,1,0,0.31,11,255,1,0,0.09,0.01,0,0,0,0,normal,21,normal
18402,2,tcp,smtp,SF,1325,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,108,128,0.86,0.04,0.01,0.02,0,0,0,0,normal,21,normal
18403,0,tcp,http,SF,231,11129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,140,251,1,0,0.01,0.04,0,0,0,0,normal,21,normal
18404,0,udp,private,SF,46,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,1,0,0,255,255,1,0,0.38,0,0,0,0,0,normal,13,normal
18405,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,6,0,0,1,1,0.05,0.08,0,255,6,0.02,0.06,0,0,0,0,1,1,neptune,21,Dos
18406,0,tcp,http,SF,243,468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
18407,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,9,0,0,1,1,0.03,0.07,0,238,8,0.03,0.08,0,0,0,0,1,1,neptune,18,Dos
18408,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,smurf,19,Dos
18409,7224,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,252,0.99,0.01,0,0,0.27,0.27,0.01,0,processtable,14,Dos
18410,3,tcp,pop_3,SF,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,218,0.85,0.04,0,0,0,0,0,0,guess_passwd,17,R2L
18411,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,83,6,0.07,0.04,0.01,0,0,0,0.07,1,httptunnel,12,U2R
18412,0,tcp,ftp,SF,26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,171,81,0.47,0.03,0.01,0,0,0,0,0,guess_passwd,7,R2L
18413,792,tcp,http,RSTR,73024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,1,1,1,0,0,255,254,1,0.01,0,0,0.01,0.01,0.56,0.56,apache2,14,Dos
18414,0,tcp,http,SF,225,2827,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,42,255,1,0,0.02,0.07,0,0,0,0,normal,21,normal
18415,0,udp,private,SF,55,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,325,0,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,normal,17,normal
18416,4,tcp,pop_3,SF,26,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,248,0.97,0.01,0,0,0,0,0,0,guess_passwd,18,R2L
18417,2,tcp,pop_3,SF,35,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,148,4,0.03,0.03,0.01,0,0,0,0,0,normal,20,normal
18418,0,tcp,http,SF,211,3544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,33,255,1,0,0.03,0.02,0,0,0,0,normal,21,normal
18419,0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,255,225,0.88,0.02,0.01,0,0,0,0,0,normal,21,normal
18420,0,icmp,eco_i,SF,40008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,138,145,0.2,0.04,0.2,0.41,0,0,0.02,0,normal,20,normal
18421,0,tcp,http,SF,238,1701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
18422,0,tcp,smtp,SF,692,395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,159,62,0.31,0.03,0.01,0.03,0.63,0,0,0,normal,18,normal
18423,0,tcp,http,SF,412,7545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
18424,0,udp,private,SF,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0.02,0,0,0,0,0,snmpguess,16,R2L
18425,0,tcp,http,SF,222,291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,33,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0,normal,21,normal
18426,282,tcp,ftp,SF,158,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,13,0.05,0.8,0,0,0,0,0.78,0,warezmaster,12,R2L
18427,0,tcp,http,SF,352,834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0,0,normal,21,normal
18428,0,udp,private,SF,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0,snmpguess,15,R2L
18429,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,16,1,1,0,0,0.13,0.06,0,255,16,0.06,0.06,0,0,1,1,0,0,neptune,21,Dos
18430,0,tcp,http,SF,234,761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0,normal,21,normal
18431,0,udp,private,SF,55,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,0,0,0,0,1,0,0,255,255,1,0,0.92,0,0,0,0,0,normal,17,normal
18432,0,tcp,http,SF,363,1279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,113,255,1,0,0.01,0.02,0,0,0,0,normal,21,normal
18433,0,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,1,0.33,1,1,255,47,0.18,0.03,0,0,0,0,0.67,0.91,mscan,14,Probe
18434,0,tcp,smtp,SF,1224,279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,30,177,0.77,0.13,0.03,0.01,0,0,0,0.05,normal,21,normal
18435,0,tcp,http,SF,298,1097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,1,0,0.5,111,255,1,0,0.01,0.01,0,0,0,0,normal,21,normal
18436,0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,199,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,normal,18,normal
18437,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,1,0,0,1,1,0,0.07,0,255,1,0,0.08,0,0,0,0,1,1,neptune,21,Dos
18438,0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.78,0.77,0,0,0,0.77,1,portsweep,18,Probe
18439,0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.67,0.67,0,255,20,0.08,0.02,0.08,0,0,0,0.13,0,warezmaster,4,R2L
18440,0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,1,1,0,0,0,0.99,1,portsweep,18,Probe
18441,0,tcp,http,SF,272,13887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,1,0,0.1,10,233,1,0,0.1,0.05,0,0,0,0,normal,21,normal
18442,0,tcp,http,SF,305,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,114,255,1,0,0.01,0.04,0,0,0,0,normal,21,normal
18443,0,tcp,ftp_data,SF,3346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,49,0.19,0.03,0.19,0,0.32,0,0.02,0,rootkit,7,U2R
18444,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,210,208,0.99,0.01,0,0,0,0,0,0,normal,18,normal
18445,0,tcp,http,SF,234,1565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
18446,0,tcp,http,SF,220,7177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,1,0,0.18,157,255,1,0,0.01,0.04,0,0,0,0,normal,21,normal
18447,5,tcp,pop_3,SF,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,248,0.97,0.02,0,0,0,0,0,0,guess_passwd,18,R2L
18448,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,5,0,0,1,1,0.02,0.07,0,255,5,0.02,0.08,0,0,0,0,1,1,neptune,21,Dos
18449,0,tcp,auth,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,19,0.01,0,0.99,1,0.08,0.07,0,255,19,0.07,0.08,0,0,0.02,0,0.98,1,neptune,20,Dos
18450,0,tcp,http,SF,319,1379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,20,255,1,0,0.05,0.01,0,0,0,0,normal,21,normal
18451,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,0.03,1,0.96,0,0.01,1,0,149,1,0.01,0.7,0.01,0,0.02,1,0.64,0,satan,17,Probe
18452,0,tcp,http,SF,319,1311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,248,255,1,0,0,0.01,0,0,0,0,normal,21,normal
18453,0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,19,1,0,1,0.21,0,0,0,0,warezmaster,15,R2L
18454,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2,0,0,1,1,0.01,0.06,0,255,2,0.01,0.05,0,0,0,0,1,1,neptune,21,Dos
18455,0,tcp,http,SF,208,2302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,0.33,255,255,1,0,0,0,0,0,0,0,normal,21,normal
18456,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,18,0,0,1,1,0.13,0.05,0,255,18,0.07,0.05,0,0,0,0,1,1,neptune,21,Dos
18457,0,tcp,http,SF,224,1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
18458,0,udp,domain_u,SF,46,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,117,0,0,0,0,0.99,0.02,0,240,181,0.75,0.01,0,0,0,0,0,0,normal,19,normal
18459,0,udp,private,SF,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,0,0,1,0,0,255,255,1,0,0.83,0,0,0,0,0,normal,17,normal
18460,0,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0.67,1,0.33,1,1,44,60,0.25,0.11,0.02,0.03,0.05,0.02,0.77,0.97,mscan,14,Probe
18461,280,tcp,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,4,1,0,1,0.75,0,0,0,0,warezmaster,18,R2L
18462,0,tcp,smtp,SF,3134,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,135,0.53,0.02,0,0,0,0,0.01,0.01,normal,21,normal
18463,0,tcp,http,SF,218,768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,144,255,1,0,0.01,0.01,0,0,0,0,normal,21,normal
18464,282,tcp,ftp,SF,160,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,51,0.2,0.02,0,0,0,0,0.57,0,warezmaster,14,R2L
18465,1,tcp,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,184,0.72,0.13,0,0,0,0,0.27,0,mailbomb,11,Dos
18466,0,tcp,pop_3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,1,0.33,1,1,95,64,0.25,0.03,0.01,0.03,0,0,0.84,1,mscan,15,Probe
18467,0,tcp,http,SF,347,608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,23,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0,normal,21,normal
18468,0,tcp,smtp,SF,978,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,116,150,0.68,0.03,0.01,0.02,0,0.05,0,0,normal,21,normal
18469,0,tcp,telnet,SF,124,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,27,0.11,0.02,0,0,0,0,0,0.04,guess_passwd,11,R2L
18470,282,tcp,ftp,SF,158,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,173,58,0.34,0.04,0.01,0,0,0,0,0,warezmaster,13,R2L
18471,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,10,0,0,1,1,0.1,0.06,0,255,10,0.04,0.05,0,0,0,0,1,1,neptune,21,Dos
18472,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,255,243,0.95,0.01,0,0,0,0,0.06,0.06,back,11,Dos
18473,0,udp,domain_u,SF,33,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,1,0,0.5,119,111,0.93,0.02,0.02,0,0,0,0,0,normal,21,normal
18474,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,16,1,1,0,0,0.11,0.06,0,255,16,0.06,0.05,0,0,1,1,0,0,neptune,21,Dos
18475,5,tcp,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,119,104,0.87,0.03,0.01,0.02,0,0,0.08,0,guess_passwd,7,R2L
18476,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,14,1,1,0,0,0.25,0.14,0,255,14,0.05,0.17,0,0,1,1,0,0,neptune,21,Dos
18477,0,tcp,http,SF,239,11383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,23,0,0,0,0,1,0,0.3,117,255,1,0,0.01,0.02,0,0,0,0,normal,21,normal
