id1,AttCat,class,dst_bytes,dst_host_count,dst_host_srv_count,flag,id,is_guest_login,is_host_login,logged_in,num_access_files,num_compromised,num_root,protocol_type,rerror_rate,role,root_shell,serror_rate,service,src_bytes,srv_count,su_attempted
115556,Dos,neptune,0.0,255.0,1.0,S0,115556.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,http_443,0.0,12.0,0.0
115561,Dos,smurf,0.0,87.0,87.0,SF,115561.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,superuser,0.0,0.0,ecr_i,520.0,484.0,0.0
115579,Probe,satan,0.0,255.0,41.0,SF,115579.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,admin,0.0,0.0,private,1.0,13.0,0.0
115580,Dos,neptune,0.0,255.0,18.0,REJ,115580.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,auth,0.0,18.0,0.0
115589,Dos,neptune,0.0,255.0,20.0,S0,115589.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,klogin,0.0,8.0,0.0
115594,Dos,neptune,0.0,255.0,11.0,S0,115594.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,5.0,0.0
115595,Dos,neptune,0.0,97.0,18.0,S0,115595.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,18.0,0.0
115598,Probe,portsweep,0.0,255.0,2.0,RSTR,115598.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,private,1.0,2.0,0.0
115602,Probe,ipsweep,0.0,58.0,2.0,REJ,115602.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,rje,0.0,1.0,0.0
115605,Dos,neptune,0.0,255.0,18.0,S0,115605.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,kshell,0.0,18.0,0.0
115606,Probe,satan,0.0,255.0,5.0,SF,115606.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,admin,0.0,0.0,private,1.0,2.0,0.0
115608,Dos,neptune,0.0,255.0,14.0,S0,115608.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,klogin,0.0,4.0,0.0
115609,Dos,neptune,0.0,255.0,1.0,S0,115609.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,auth,0.0,1.0,0.0
115610,Dos,neptune,0.0,255.0,5.0,S0,115610.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,smtp,0.0,1.0,0.0
115611,R2L,warezclient,0.0,2.0,21.0,SF,115611.0,0.0,0.0,1.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,0.0,ftp_data,246.0,3.0,0.0
115612,Dos,neptune,0.0,255.0,4.0,S0,115612.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,netbios_dgm,0.0,4.0,0.0
115621,Dos,neptune,0.0,255.0,14.0,RSTO,115621.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,echo,0.0,14.0,0.0
115623,Dos,neptune,0.0,255.0,16.0,S0,115623.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,4.0,0.0
115627,Dos,neptune,0.0,255.0,46.0,S0,115627.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,telnet,0.0,10.0,0.0
115632,Dos,neptune,0.0,255.0,5.0,S0,115632.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,ssh,0.0,5.0,0.0
115633,Dos,neptune,0.0,255.0,23.0,S0,115633.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,telnet,0.0,17.0,0.0
115639,Probe,portsweep,0.0,255.0,2.0,RSTR,115639.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,other,1.0,2.0,0.0
115644,Dos,neptune,0.0,255.0,7.0,S0,115644.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,12.0,0.0
115645,Dos,neptune,0.0,255.0,5.0,S0,115645.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,uucp,0.0,5.0,0.0
115650,Probe,portsweep,0.0,255.0,1.0,RSTR,115650.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,private,0.0,1.0,0.0
115652,Dos,neptune,0.0,255.0,10.0,S0,115652.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,20.0,0.0
115655,Probe,portsweep,0.0,255.0,1.0,RSTR,115655.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,private,0.0,1.0,0.0
115656,Probe,satan,0.0,255.0,1.0,REJ,115656.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.94,superuser,0.0,0.04,private,0.0,1.0,0.0
115662,Dos,neptune,0.0,255.0,7.0,S0,115662.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,finger,0.0,7.0,0.0
115663,Dos,neptune,0.0,255.0,17.0,S0,115663.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,20.0,0.0
115664,Dos,neptune,0.0,255.0,7.0,S0,115664.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,14.0,0.0
115665,Dos,neptune,0.0,255.0,3.0,S0,115665.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,netbios_ssn,0.0,3.0,0.0
115666,Dos,back,8314.0,255.0,255.0,SF,115666.0,0.0,0.0,1.0,0.0,1.0,0.0,tcp,0.5,admin,0.0,0.0,http,54540.0,3.0,0.0
115671,Dos,neptune,0.0,255.0,17.0,S0,115671.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,Z39_50,0.0,17.0,0.0
115678,Dos,teardrop,0.0,255.0,38.0,SF,115678.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,technician,0.0,0.0,private,28.0,71.0,0.0
115683,Probe,nmap,0.0,1.0,21.0,SF,115683.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,superuser,0.0,0.0,eco_i,8.0,2.0,0.0
115685,Dos,neptune,0.0,255.0,1.0,S0,115685.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,whois,0.0,20.0,0.0
115686,Dos,neptune,0.0,255.0,12.0,S0,115686.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,iso_tsap,0.0,12.0,0.0
115689,Probe,satan,0.0,255.0,1.0,REJ,115689.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.92,admin,0.0,0.08,other,0.0,1.0,0.0
115690,Dos,neptune,0.0,255.0,13.0,REJ,115690.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,private,0.0,13.0,0.0
115691,Dos,neptune,0.0,255.0,9.0,S0,115691.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,9.0,0.0
115695,Probe,satan,0.0,255.0,1.0,REJ,115695.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.86,technician,0.0,0.14,other,0.0,1.0,0.0
115696,Probe,satan,0.0,255.0,1.0,REJ,115696.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.92,superuser,0.0,0.07,other,0.0,1.0,0.0
115698,Probe,ipsweep,0.0,2.0,70.0,SF,115698.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,eco_i,8.0,14.0,0.0
115700,Dos,neptune,0.0,51.0,13.0,S0,115700.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,telnet,0.0,9.0,0.0
115706,Dos,neptune,0.0,255.0,19.0,S0,115706.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,http,0.0,19.0,0.0
115711,Dos,neptune,0.0,255.0,18.0,S0,115711.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,efs,0.0,18.0,0.0
115712,Dos,neptune,0.0,255.0,7.0,S0,115712.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,Z39_50,0.0,4.0,0.0
115718,Dos,neptune,0.0,255.0,18.0,S0,115718.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,supdup,0.0,18.0,0.0
115721,Dos,neptune,0.0,255.0,10.0,S0,115721.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,http,0.0,12.0,0.0
115722,Dos,neptune,0.0,255.0,11.0,REJ,115722.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,ssh,0.0,11.0,0.0
115725,Probe,portsweep,0.0,255.0,1.0,REJ,115725.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,private,0.0,1.0,0.0
115728,Dos,neptune,0.0,255.0,5.0,S0,115728.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,6.0,0.0
115731,Probe,portsweep,0.0,149.0,1.0,RSTR,115731.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,private,0.0,1.0,0.0
115739,Dos,neptune,0.0,255.0,20.0,S0,115739.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,systat,0.0,20.0,0.0
115748,Dos,neptune,0.0,255.0,9.0,S0,115748.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,Z39_50,0.0,9.0,0.0
115751,Dos,neptune,0.0,255.0,11.0,REJ,115751.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,Z39_50,0.0,11.0,0.0
115752,Dos,neptune,0.0,255.0,16.0,S0,115752.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,5.0,0.0
115755,Probe,ipsweep,0.0,1.0,91.0,SF,115755.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,eco_i,8.0,35.0,0.0
115756,Dos,neptune,0.0,255.0,17.0,S0,115756.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,20.0,0.0
115757,Probe,portsweep,0.0,255.0,2.0,RSTR,115757.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,private,1.0,2.0,0.0
115761,Dos,neptune,0.0,255.0,7.0,S0,115761.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,7.0,0.0
115766,Dos,neptune,0.0,255.0,1.0,S0,115766.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,discard,0.0,1.0,0.0
115774,Probe,satan,0.0,255.0,12.0,SF,115774.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,admin,0.0,0.0,other,5.0,1.0,0.0
115775,Dos,neptune,0.0,255.0,4.0,S0,115775.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,uucp_path,0.0,4.0,0.0
115781,Dos,teardrop,0.0,255.0,89.0,SF,115781.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,technician,0.0,0.0,private,28.0,22.0,0.0
115782,Dos,neptune,0.0,255.0,2.0,S0,115782.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,http,0.0,2.0,0.0
115790,Dos,neptune,0.0,255.0,9.0,S0,115790.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,auth,0.0,16.0,0.0
115795,Dos,neptune,0.0,255.0,39.0,S0,115795.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.02,admin,0.0,0.98,http,0.0,20.0,0.0
115796,Dos,teardrop,0.0,255.0,68.0,SF,115796.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,admin,0.0,0.0,private,28.0,68.0,0.0
115797,Dos,neptune,0.0,255.0,1.0,S0,115797.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,time,0.0,20.0,0.0
115799,Dos,neptune,0.0,255.0,4.0,S0,115799.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,ctf,0.0,4.0,0.0
115809,Dos,neptune,0.0,255.0,14.0,S0,115809.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,1.0,0.0
115816,Dos,neptune,0.0,255.0,25.0,S0,115816.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,25.0,0.0
115828,Dos,neptune,0.0,255.0,9.0,REJ,115828.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,domain,0.0,9.0,0.0
115835,Dos,neptune,0.0,255.0,1.0,S0,115835.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,1.0,0.0
115841,Dos,neptune,0.0,255.0,10.0,REJ,115841.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,gopher,0.0,10.0,0.0
115847,Dos,neptune,0.0,80.0,6.0,S0,115847.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,6.0,0.0
115850,Dos,neptune,0.0,255.0,14.0,S0,115850.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,7.0,0.0
115852,Probe,ipsweep,0.0,2.0,134.0,SF,115852.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,superuser,0.0,0.0,eco_i,8.0,32.0,0.0
115853,Dos,neptune,0.0,255.0,9.0,S0,115853.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,8.0,0.0
115855,Dos,neptune,0.0,255.0,15.0,REJ,115855.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,ctf,0.0,15.0,0.0
115858,Dos,neptune,0.0,255.0,12.0,S0,115858.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,10.0,0.0
115863,Dos,neptune,0.0,255.0,4.0,S0,115863.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,4.0,0.0
115866,Dos,neptune,0.0,255.0,18.0,S0,115866.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,uucp,0.0,18.0,0.0
115869,Dos,neptune,0.0,255.0,7.0,S0,115869.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,courier,0.0,7.0,0.0
115879,Dos,neptune,0.0,255.0,1.0,S0,115879.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,http,0.0,1.0,0.0
115881,Dos,neptune,0.0,255.0,2.0,S0,115881.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,systat,0.0,2.0,0.0
115882,Dos,neptune,0.0,255.0,16.0,S0,115882.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,daytime,0.0,16.0,0.0
115888,Dos,neptune,0.0,255.0,10.0,RSTO,115888.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,private,0.0,10.0,0.0
115892,Dos,neptune,0.0,255.0,20.0,S0,115892.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,vmnet,0.0,20.0,0.0
115901,Dos,neptune,0.0,255.0,15.0,S0,115901.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,5.0,0.0
115904,Dos,neptune,0.0,255.0,3.0,REJ,115904.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,iso_tsap,0.0,3.0,0.0
115905,Dos,neptune,0.0,255.0,22.0,S0,115905.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,csnet_ns,0.0,22.0,0.0
115906,Dos,neptune,0.0,255.0,20.0,S0,115906.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,echo,0.0,1.0,0.0
115910,Dos,teardrop,0.0,255.0,80.0,SF,115910.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,technician,0.0,0.01,private,28.0,80.0,0.0
115918,Dos,neptune,0.0,255.0,15.0,S0,115918.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,systat,0.0,15.0,0.0
115929,Dos,neptune,0.0,255.0,29.0,S0,115929.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,14.0,0.0
115938,Dos,neptune,0.0,255.0,5.0,S0,115938.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,iso_tsap,0.0,4.0,0.0
115945,Dos,neptune,0.0,255.0,23.0,S0,115945.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,http,0.0,4.0,0.0
115946,Probe,satan,0.0,255.0,206.0,SF,115946.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,admin,0.0,0.0,private,1.0,143.0,0.0
115948,Dos,neptune,0.0,255.0,10.0,S0,115948.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,1.0,0.0
115951,Dos,neptune,0.0,255.0,23.0,S0,115951.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,23.0,0.0
115954,Dos,neptune,0.0,255.0,12.0,REJ,115954.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,private,0.0,12.0,0.0
115957,Dos,neptune,0.0,255.0,3.0,S0,115957.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,5.0,0.0
115960,Probe,ipsweep,0.0,1.0,11.0,SF,115960.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,superuser,0.0,0.0,eco_i,8.0,17.0,0.0
115962,Dos,neptune,0.0,255.0,13.0,S0,115962.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,11.0,0.0
115966,Dos,neptune,0.0,255.0,17.0,S0,115966.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,ctf,0.0,17.0,0.0
115969,Dos,neptune,0.0,65.0,2.0,S0,115969.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,2.0,0.0
115974,Dos,neptune,0.0,255.0,3.0,S0,115974.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,supdup,0.0,6.0,0.0
115976,Dos,neptune,0.0,255.0,5.0,S0,115976.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,telnet,0.0,5.0,0.0
115977,Dos,neptune,0.0,255.0,1.0,S0,115977.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,20.0,0.0
115981,Dos,neptune,0.0,255.0,7.0,S0,115981.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,2.0,0.0
115985,Dos,smurf,0.0,255.0,255.0,SF,115985.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,ecr_i,1032.0,302.0,0.0
115991,Dos,neptune,0.0,255.0,17.0,S0,115991.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,3.0,0.0
116006,Dos,neptune,0.0,255.0,2.0,REJ,116006.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,ssh,0.0,2.0,0.0
116007,Dos,neptune,0.0,255.0,2.0,S0,116007.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,finger,0.0,2.0,0.0
116008,Dos,neptune,0.0,255.0,20.0,S0,116008.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,1.0,0.0
116009,Dos,neptune,0.0,57.0,9.0,S0,116009.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,10.0,0.0
116012,Dos,neptune,0.0,255.0,2.0,S0,116012.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,2.0,0.0
116017,Dos,neptune,0.0,134.0,2.0,REJ,116017.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,private,0.0,2.0,0.0
116018,Dos,neptune,0.0,255.0,14.0,S0,116018.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,17.0,0.0
116021,Probe,portsweep,0.0,83.0,1.0,RSTR,116021.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,private,0.0,1.0,0.0
116026,Dos,neptune,0.0,19.0,17.0,S0,116026.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,http,0.0,17.0,0.0
116030,Dos,neptune,0.0,255.0,18.0,REJ,116030.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,name,0.0,18.0,0.0
116033,R2L,warezclient,0.0,4.0,46.0,SF,116033.0,0.0,0.0,1.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,0.0,ftp_data,5133876.0,1.0,0.0
116038,Dos,neptune,0.0,255.0,8.0,S0,116038.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,discard,0.0,8.0,0.0
116043,Dos,neptune,0.0,255.0,63.0,S0,116043.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,http,0.0,3.0,0.0
116046,Dos,neptune,0.0,255.0,12.0,S0,116046.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,ssh,0.0,24.0,0.0
116049,Dos,teardrop,0.0,255.0,60.0,SF,116049.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,technician,0.0,0.0,private,28.0,60.0,0.0
116054,Dos,neptune,0.0,255.0,3.0,S0,116054.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,supdup,0.0,6.0,0.0
116055,Dos,neptune,0.0,255.0,6.0,S0,116055.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,time,0.0,6.0,0.0
116057,Dos,neptune,0.0,255.0,4.0,S0,116057.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,Z39_50,0.0,4.0,0.0
116058,Probe,nmap,0.0,49.0,1.0,SH,116058.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,1.0,0.0
116063,Probe,ipsweep,0.0,3.0,179.0,SF,116063.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,superuser,0.0,0.0,eco_i,18.0,1.0,0.0
116067,Dos,neptune,0.0,255.0,3.0,REJ,116067.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,efs,0.0,3.0,0.0
116070,Dos,neptune,0.0,255.0,20.0,RSTO,116070.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,nntp,0.0,20.0,0.0
116072,Probe,nmap,0.0,2.0,198.0,SF,116072.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,eco_i,8.0,5.0,0.0
116074,Dos,neptune,0.0,255.0,2.0,S0,116074.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,telnet,0.0,18.0,0.0
116078,Dos,neptune,0.0,101.0,1.0,S0,116078.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,1.0,0.0
116080,Dos,neptune,0.0,255.0,10.0,S0,116080.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,gopher,0.0,10.0,0.0
116085,Dos,neptune,0.0,255.0,27.0,S0,116085.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,9.0,0.0
116086,Probe,satan,0.0,255.0,1.0,REJ,116086.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.88,superuser,0.0,0.06,private,0.0,1.0,0.0
116088,Dos,neptune,0.0,9.0,5.0,S0,116088.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,5.0,0.0
116101,Probe,portsweep,0.0,255.0,2.0,RSTR,116101.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,ctf,1.0,2.0,0.0
116102,Dos,neptune,0.0,255.0,15.0,S0,116102.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,login,0.0,12.0,0.0
116108,Dos,neptune,0.0,255.0,3.0,S0,116108.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,24.0,0.0
116109,Dos,neptune,0.0,255.0,3.0,REJ,116109.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,hostnames,0.0,3.0,0.0
116112,Dos,neptune,0.0,255.0,14.0,S0,116112.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,7.0,0.0
116120,Dos,neptune,0.0,255.0,4.0,S0,116120.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,nntp,0.0,16.0,0.0
116123,Dos,neptune,0.0,127.0,15.0,S0,116123.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,15.0,0.0
116134,Dos,neptune,0.0,255.0,8.0,S0,116134.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,mtp,0.0,8.0,0.0
116138,Dos,neptune,0.0,255.0,9.0,S0,116138.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,netbios_ssn,0.0,7.0,0.0
116152,Probe,ipsweep,0.0,2.0,128.0,SF,116152.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,eco_i,8.0,3.0,0.0
