id1,id,duration,service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,num_compromised,num_root,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,role,AttCat,attType
26599,108045,0,imap4,REJ,0,0,0,0,0,0,262,0.0,0.0,1.0,1.0,0.03,255,8,0.03,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
26601,108052,0,mtp,REJ,0,0,0,0,0,0,207,0.0,0.0,1.0,1.0,0.02,255,4,0.02,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
26602,108056,0,netbios_ssn,REJ,0,0,0,0,0,0,150,0.0,0.0,1.0,1.0,0.13,255,1,0.0,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
26605,108064,0,ecr_i,SF,1032,0,0,0,0,0,363,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,admin,Dos,smurf
26606,108065,0,http,S0,0,0,0,0,0,0,15,1.0,1.0,0.0,0.0,0.53,255,68,0.27,0.02,1.0,1.0,0.0,0.0,technician,Dos,neptune
26607,108068,0,ecr_i,SF,1480,0,1,0,0,0,5,0.0,0.0,0.0,0.0,1.0,255,7,0.03,0.02,0.0,0.0,0.0,0.0,technician,Dos,pod
26608,108069,0,sunrpc,RSTO,0,0,0,0,0,0,167,0.0,0.0,1.0,1.0,0.01,255,1,0.0,0.08,0.0,0.0,1.0,1.0,admin,Dos,neptune
26609,108071,0,private,S0,0,0,0,0,0,0,171,1.0,1.0,0.0,0.0,0.11,255,18,0.07,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
26610,108072,0,http_443,REJ,0,0,0,0,0,0,135,0.0,0.0,1.0,1.0,0.04,255,6,0.02,0.06,0.0,0.0,1.0,1.0,admin,Dos,neptune
26611,108078,0,ecr_i,SF,1480,0,1,0,0,0,4,0.0,0.0,0.0,0.0,1.0,255,5,0.02,0.08,0.6,0.0,0.01,0.0,technician,Dos,pod
26612,108082,0,klogin,S0,0,0,0,0,0,0,128,1.0,1.0,0.0,0.0,0.05,255,7,0.03,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26615,108104,0,ldap,S0,0,0,0,0,0,0,124,1.0,1.0,0.0,0.0,0.12,255,1,0.0,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26616,108106,0,bgp,S0,0,0,0,0,0,0,241,1.0,1.0,0.0,0.0,0.01,255,2,0.01,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
26617,108122,0,private,S0,0,0,0,0,0,0,233,1.0,1.0,0.0,0.0,0.07,255,17,0.07,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26618,108125,0,nntp,S0,0,0,0,0,0,0,161,1.0,1.0,0.0,0.0,0.09,255,15,0.06,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
26619,108129,0,private,S0,0,0,0,0,0,0,138,0.8,1.0,0.0,0.0,0.14,255,19,0.07,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
26620,108130,0,ftp_data,S0,0,0,0,0,0,0,250,1.0,1.0,0.0,0.0,0.04,255,13,0.05,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
26621,108133,0,bgp,S0,0,0,0,0,0,0,214,1.0,1.0,0.0,0.0,0.09,255,19,0.07,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
26622,108138,0,private,S0,0,0,0,0,0,0,201,1.0,1.0,0.0,0.0,0.04,255,10,0.04,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26623,108139,0,ftp,RSTO,0,0,0,0,0,0,201,0.0,0.0,1.0,1.0,0.0,255,1,0.0,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
26624,108145,0,private,S0,0,0,0,0,0,0,154,1.0,1.0,0.0,0.0,0.06,255,10,0.04,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26626,108153,0,vmnet,S0,0,0,0,0,0,0,76,1.0,1.0,0.0,0.0,0.11,255,3,0.01,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
26627,108154,0,echo,S0,0,0,0,0,0,0,224,1.0,1.0,0.0,0.0,0.11,255,24,0.09,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
26628,108155,0,domain,S0,0,0,0,0,0,0,195,1.0,1.0,0.0,0.0,0.08,255,15,0.06,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
26629,108168,0,private,REJ,0,0,0,0,0,0,147,0.0,0.0,1.0,1.0,0.12,255,2,0.01,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
26630,108172,0,private,REJ,0,0,0,0,0,0,223,0.0,0.0,1.0,1.0,0.05,255,22,0.09,0.08,0.0,0.0,1.0,1.0,admin,Dos,neptune
26631,108173,0,private,S0,0,0,0,0,0,0,289,1.0,1.0,0.0,0.0,0.08,255,23,0.09,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26632,108177,0,http,S0,0,0,0,0,0,0,28,1.0,1.0,0.0,0.0,0.43,255,68,0.27,0.02,1.0,1.0,0.0,0.0,technician,Dos,neptune
26633,108180,0,bgp,S0,0,0,0,0,0,0,96,1.0,1.0,0.0,0.0,0.17,255,12,0.05,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
26634,108181,0,private,REJ,0,0,0,0,0,0,147,0.0,0.0,1.0,1.0,0.12,255,18,0.07,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
26635,108184,0,bgp,S0,0,0,0,0,0,0,117,1.0,1.0,0.0,0.0,0.02,255,2,0.01,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
26637,108191,0,uucp_path,S0,0,0,0,0,0,0,206,1.0,1.0,0.0,0.0,0.07,255,15,0.06,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
26639,108201,0,auth,REJ,0,0,0,0,0,0,121,0.0,0.0,1.0,1.0,0.02,255,2,0.01,0.08,0.0,0.0,1.0,1.0,admin,Dos,neptune
26640,108203,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,255,213,0.84,0.02,0.0,0.0,0.02,0.0,admin,Dos,smurf
26641,108204,0,private,S0,0,0,0,0,0,0,275,1.0,1.0,0.0,0.0,0.07,255,20,0.08,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
26643,108206,0,time,S0,0,0,0,0,0,0,294,1.0,1.0,0.0,0.0,0.06,255,2,0.01,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
26644,108207,0,private,REJ,0,0,0,0,0,0,133,0.0,0.0,1.0,1.0,0.05,255,7,0.03,0.08,0.0,0.0,1.0,1.0,superuser,Dos,neptune
26647,108223,0,klogin,S0,0,0,0,0,0,0,149,1.0,1.0,0.0,0.0,0.13,255,19,0.07,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
26648,108230,0,ldap,S0,0,0,0,0,0,0,52,1.0,1.0,0.0,0.0,0.29,255,15,0.06,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26649,108235,0,domain,S0,0,0,0,0,0,0,211,1.0,1.0,0.0,0.0,0.09,255,20,0.08,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26650,108239,0,klogin,S0,0,0,0,0,0,0,106,1.0,1.0,0.0,0.0,0.23,255,24,0.09,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
26651,108240,0,time,RSTO,0,0,0,0,0,0,100,0.0,0.0,1.0,1.0,0.2,255,7,0.03,0.08,0.0,0.0,1.0,1.0,superuser,Dos,neptune
26652,108243,0,ecr_i,SF,1032,0,0,0,0,0,126,0.0,0.0,0.0,0.0,1.0,255,126,0.49,0.01,0.0,0.0,0.0,0.0,admin,Dos,smurf
26653,108251,0,private,S0,0,0,0,0,0,0,101,1.0,1.0,0.0,0.0,0.13,255,20,0.08,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26654,108254,0,private,S0,0,0,0,0,0,0,121,1.0,1.0,0.0,0.0,0.12,255,11,0.04,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26655,108256,0,http,S0,0,0,0,0,0,0,3,1.0,1.0,0.0,0.0,0.33,255,57,0.22,0.04,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26656,108263,0,netbios_dgm,S0,0,0,0,0,0,0,224,1.0,1.0,0.0,0.0,0.04,255,1,0.0,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
26657,108268,0,http,REJ,0,0,0,0,0,0,270,0.0,0.0,1.0,1.0,0.07,255,19,0.07,0.09,0.0,0.0,1.0,1.0,admin,Dos,neptune
26658,108279,0,private,REJ,0,0,0,0,0,0,120,0.0,0.0,1.0,1.0,0.07,255,8,0.03,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
26659,108280,0,hostnames,S0,0,0,0,0,0,0,288,1.0,1.0,0.0,0.0,0.07,255,21,0.08,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26662,108287,0,csnet_ns,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.06,255,16,0.06,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
26663,108295,0,smtp,S0,0,0,0,0,0,0,185,1.0,1.0,0.0,0.0,0.01,255,1,0.0,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
26664,108297,0,mtp,S0,0,0,0,0,0,0,263,1.0,1.0,0.0,0.0,0.06,255,4,0.02,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
26665,108299,0,private,S0,0,0,0,0,0,0,266,1.0,1.0,0.0,0.0,0.05,255,12,0.05,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
26666,108300,0,uucp,S0,0,0,0,0,0,0,138,1.0,1.0,0.0,0.0,0.09,255,8,0.03,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26667,108302,0,private,S0,0,0,0,0,0,0,214,1.0,1.0,0.0,0.0,0.03,255,10,0.04,0.09,1.0,1.0,0.0,0.0,technician,Dos,neptune
26668,108304,0,private,REJ,0,0,0,0,0,0,102,0.0,0.0,1.0,1.0,0.04,255,4,0.02,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
26670,108308,0,bgp,S0,0,0,0,0,0,0,250,1.0,1.0,0.0,0.0,0.01,255,2,0.01,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26671,108311,0,private,S0,0,0,0,0,0,0,291,1.0,1.0,0.0,0.0,0.04,255,6,0.02,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
26672,108313,0,uucp_path,REJ,0,0,0,0,0,0,257,0.0,0.0,1.0,1.0,0.02,255,4,0.02,0.08,0.0,0.0,1.0,1.0,admin,Dos,neptune
26673,108316,0,ecr_i,SF,1032,0,0,0,0,0,247,0.0,0.0,0.0,0.0,1.0,255,247,0.97,0.01,0.0,0.0,0.0,0.0,admin,Dos,smurf
26675,108318,0,private,REJ,0,0,0,0,0,0,111,0.0,0.0,1.0,1.0,0.06,255,7,0.03,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
26676,108328,0,private,S0,0,0,0,0,0,0,253,1.0,1.0,0.0,0.0,0.04,255,9,0.04,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26680,108349,0,telnet,S0,0,0,0,0,0,0,257,1.0,1.0,0.0,0.0,0.0,255,1,0.0,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
26681,108350,0,csnet_ns,REJ,0,0,0,0,0,0,191,0.0,0.0,1.0,1.0,0.01,255,1,0.0,0.08,0.0,0.0,1.0,1.0,technician,Dos,neptune
26682,108353,0,private,S0,0,0,0,0,0,0,273,1.0,1.0,0.0,0.0,0.03,255,23,0.09,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
26683,108355,0,efs,S0,0,0,0,0,0,0,106,1.0,1.0,0.0,0.0,0.09,255,12,0.05,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
26685,108361,0,http,S0,0,0,0,0,0,0,57,1.0,1.0,0.0,0.0,0.35,255,67,0.26,0.02,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26687,108375,0,private,REJ,0,0,0,0,0,0,140,0.0,0.0,1.0,1.0,0.14,255,18,0.07,0.06,0.0,0.0,1.0,1.0,admin,Dos,neptune
26688,108376,0,private,REJ,0,0,0,0,0,0,125,0.0,0.0,1.0,1.0,0.1,255,12,0.05,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
26689,108382,0,ecr_i,SF,520,0,0,0,0,0,424,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,technician,Dos,smurf
26693,108393,0,Z39_50,S0,0,0,0,0,0,0,273,1.0,1.0,0.0,0.0,0.03,255,18,0.07,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26695,108396,0,http,RSTR,54540,7300,0,1,0,0,2,0.0,0.0,0.5,0.5,1.0,255,255,1.0,0.0,0.01,0.01,0.04,0.04,superuser,Dos,back
26696,108403,0,private,S0,0,0,0,0,0,0,115,1.0,1.0,0.0,0.0,0.1,255,10,0.04,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26698,108408,0,private,S0,0,0,0,0,0,0,191,1.0,1.0,0.0,0.0,0.03,255,5,0.02,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
26699,108409,0,sunrpc,S0,0,0,0,0,0,0,277,1.0,1.0,0.0,0.0,0.01,255,3,0.01,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
26700,108410,0,private,S0,0,0,0,0,0,0,159,1.0,1.0,0.0,0.0,0.04,255,7,0.03,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26701,108414,0,link,S0,0,0,0,0,0,0,299,1.0,1.0,0.0,0.0,0.08,255,24,0.09,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26704,108429,0,http,S0,0,0,0,0,0,0,245,1.0,1.0,0.0,0.0,0.01,255,3,0.01,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26705,108431,0,private,REJ,0,0,0,0,0,0,78,0.0,0.0,1.0,1.0,0.15,255,12,0.05,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
26706,108437,0,private,REJ,0,0,0,0,0,0,212,0.0,0.0,1.0,1.0,0.01,255,2,0.01,0.09,0.0,0.0,1.0,1.0,admin,Dos,neptune
26707,108438,0,domain,S0,0,0,0,0,0,0,148,1.0,1.0,0.0,0.0,0.13,255,3,0.01,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
26708,108449,0,remote_job,S0,0,0,0,0,0,0,294,1.0,1.0,0.0,0.0,0.02,255,7,0.03,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
26709,108461,0,http,SF,54540,8314,0,1,1,0,2,0.0,0.0,0.0,0.0,1.0,89,89,1.0,0.0,0.0,0.0,0.01,0.01,technician,Dos,back
26710,108463,0,ecr_i,SF,520,0,0,0,0,0,228,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Dos,smurf
26712,108470,0,daytime,S0,0,0,0,0,0,0,148,1.0,1.0,0.0,0.0,0.11,255,17,0.07,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26713,108474,0,private,REJ,0,0,0,0,0,0,110,0.0,0.0,1.0,1.0,0.07,185,8,0.04,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
26715,108477,0,nnsp,S0,0,0,0,0,0,0,292,1.0,1.0,0.0,0.0,0.09,255,25,0.1,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
26717,108487,0,supdup,S0,0,0,0,0,0,0,114,1.0,1.0,0.0,0.0,0.04,255,2,0.01,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
26718,108494,0,private,S0,0,0,0,0,0,0,124,1.0,1.0,0.0,0.0,0.02,255,19,0.07,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
26719,108495,0,discard,S0,0,0,0,0,0,0,272,1.0,1.0,0.0,0.0,0.04,255,10,0.04,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
26721,108503,0,http,SF,54540,8314,0,1,1,0,5,0.0,0.0,0.0,0.0,1.0,10,10,1.0,0.0,0.0,0.0,0.1,0.1,technician,Dos,back
26722,108506,0,domain,S0,0,0,0,0,0,0,289,1.0,1.0,0.0,0.0,0.04,255,9,0.04,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
26723,108509,0,private,S0,0,0,0,0,0,0,249,1.0,1.0,0.0,0.0,0.03,255,4,0.02,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
26724,108510,0,telnet,S0,0,0,0,0,0,0,271,1.0,1.0,0.0,0.0,0.02,255,5,0.02,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26726,108522,0,discard,RSTO,0,0,0,0,0,0,256,0.0,0.0,1.0,1.0,0.04,255,10,0.04,0.08,0.0,0.0,1.0,1.0,admin,Dos,neptune
26727,108523,0,ftp,S0,0,0,0,0,0,0,240,1.0,1.0,0.0,0.0,0.03,255,8,0.03,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
26728,108525,0,imap4,S0,0,0,0,0,0,0,149,1.0,1.0,0.0,0.0,0.17,255,25,0.1,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
26729,108528,0,private,S0,0,0,0,0,0,0,106,1.0,1.0,0.0,0.0,0.15,107,16,0.15,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
26730,108529,0,private,S0,0,0,0,0,0,0,276,1.0,1.0,0.0,0.0,0.0,255,6,0.02,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
26732,108539,0,http,S0,0,0,0,0,0,0,16,1.0,1.0,0.0,0.0,0.5,255,67,0.26,0.02,1.0,1.0,0.0,0.0,technician,Dos,neptune
26734,108546,0,private,REJ,0,0,0,0,0,0,102,0.0,0.0,0.99,1.0,0.01,255,21,0.08,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
26735,108548,0,uucp,S0,0,0,0,0,0,0,133,1.0,1.0,0.0,0.0,0.14,255,10,0.04,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
26738,108560,0,hostnames,S0,0,0,0,0,0,0,292,1.0,1.0,0.0,0.0,0.08,255,22,0.09,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26739,108566,0,domain,S0,0,0,0,0,0,0,123,1.0,1.0,0.0,0.0,0.02,255,1,0.0,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
26740,108571,0,private,S0,0,0,0,0,0,0,143,1.0,1.0,0.0,0.0,0.06,255,9,0.04,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
26742,108581,0,private,S0,0,0,0,0,0,0,131,1.0,1.0,0.0,0.0,0.1,255,4,0.02,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26743,108583,0,uucp,S0,0,0,0,0,0,0,128,1.0,1.0,0.0,0.0,0.08,255,5,0.02,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26744,108585,0,ftp_data,S0,0,0,0,0,0,0,19,1.0,1.0,0.0,0.0,1.0,255,64,0.25,0.02,1.0,1.0,0.0,0.0,technician,Dos,neptune
26745,108590,0,ftp_data,S0,0,0,0,0,0,0,8,1.0,1.0,0.0,0.0,0.62,255,57,0.22,0.02,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26746,108591,0,private,S0,0,0,0,0,0,0,107,1.0,1.0,0.0,0.0,0.14,255,16,0.06,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
26747,108597,0,telnet,S0,0,0,0,0,0,0,30,0.97,1.0,0.03,0.0,0.27,255,51,0.2,0.04,1.0,1.0,0.0,0.0,technician,Dos,neptune
26748,108603,0,link,S0,0,0,0,0,0,0,285,1.0,1.0,0.0,0.0,0.07,255,10,0.04,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26749,108605,0,private,S0,0,0,0,0,0,0,188,1.0,1.0,0.0,0.0,0.13,255,24,0.09,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26750,108609,0,sql_net,REJ,0,0,0,0,0,0,300,0.0,0.0,1.0,1.0,0.07,255,20,0.08,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
26751,108634,0,iso_tsap,S0,0,0,0,0,0,0,244,1.0,1.0,0.0,0.0,0.02,255,5,0.02,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
26753,108640,0,private,SF,28,0,3,0,0,0,171,0.58,0.0,0.0,0.0,0.42,255,71,0.28,0.73,0.09,0.0,0.64,0.0,superuser,Dos,teardrop
26754,108642,0,private,SF,28,0,3,0,0,0,73,0.0,0.0,0.0,0.0,1.0,255,73,0.29,0.02,0.0,0.0,0.0,0.0,superuser,Dos,teardrop
26756,108653,0,daytime,S0,0,0,0,0,0,0,299,1.0,1.0,0.0,0.0,0.06,255,7,0.03,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26757,108655,0,private,S0,0,0,0,0,0,0,150,1.0,1.0,0.0,0.0,0.07,255,1,0.0,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
26758,108656,0,ecr_i,SF,520,0,0,0,0,0,158,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,technician,Dos,smurf
26760,108658,0,private,S0,0,0,0,0,0,0,253,1.0,1.0,0.0,0.0,0.07,255,17,0.07,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26761,108660,0,http_443,S0,0,0,0,0,0,0,105,1.0,1.0,0.0,0.0,0.07,255,15,0.06,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
26762,108665,0,hostnames,REJ,0,0,0,0,0,0,284,0.0,0.0,1.0,1.0,0.04,255,12,0.05,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
26764,108693,0,bgp,S0,0,0,0,0,0,0,97,1.0,1.0,0.0,0.0,0.18,255,11,0.04,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26768,108718,0,sunrpc,RSTO,0,0,0,0,0,0,295,0.0,0.0,1.0,1.0,0.06,255,18,0.07,0.06,0.0,0.0,1.0,1.0,superuser,Dos,neptune
26769,108719,0,name,S0,0,0,0,0,0,0,34,1.0,1.0,0.0,0.0,0.26,255,9,0.04,0.09,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26770,108721,0,telnet,S0,0,0,0,0,0,0,60,1.0,1.0,0.0,0.0,0.23,255,64,0.25,0.02,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26771,108723,0,private,S0,0,0,0,0,0,0,119,1.0,1.0,0.0,0.0,0.11,255,11,0.04,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
26772,108726,0,courier,S0,0,0,0,0,0,0,112,1.0,1.0,0.0,0.0,0.04,255,4,0.02,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26773,108728,0,ctf,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.04,255,9,0.04,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
26774,108731,0,telnet,S0,0,0,0,0,0,0,34,1.0,1.0,0.0,0.0,0.53,234,59,0.25,0.02,1.0,0.98,0.0,0.0,admin,Dos,neptune
26775,108739,0,discard,S0,0,0,0,0,0,0,133,1.0,1.0,0.0,0.0,0.14,255,19,0.07,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26776,108748,0,private,RSTO,0,0,0,0,0,0,122,0.0,0.0,1.0,1.0,0.14,255,17,0.07,0.06,0.0,0.0,1.0,1.0,technician,Dos,neptune
26777,108752,0,ecr_i,SF,1480,0,1,0,0,0,3,0.0,0.0,0.0,0.0,1.0,255,5,0.02,0.02,0.0,0.0,0.0,0.0,technician,Dos,pod
26779,108763,0,csnet_ns,S0,0,0,0,0,0,0,300,1.0,1.0,0.0,0.0,0.04,255,9,0.04,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26780,108765,0,http,RSTR,41772,2920,0,1,0,0,6,0.0,0.0,0.17,0.17,1.0,255,255,1.0,0.0,0.0,0.0,0.05,0.05,superuser,Dos,back
26781,108768,0,telnet,S0,0,0,0,0,0,0,103,1.0,1.0,0.0,0.0,0.03,255,3,0.01,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
26782,108770,0,private,REJ,0,0,0,0,0,0,252,0.0,0.0,1.0,1.0,0.01,255,2,0.01,0.09,0.0,0.0,1.0,1.0,superuser,Dos,neptune
26783,108776,0,daytime,RSTO,0,0,0,0,0,0,277,0.0,0.0,1.0,1.0,0.03,255,9,0.04,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
26784,108777,0,private,S0,0,0,0,0,0,0,229,1.0,1.0,0.0,0.0,0.03,255,5,0.02,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
26785,108778,0,gopher,S0,0,0,0,0,0,0,229,1.0,1.0,0.0,0.0,0.02,255,5,0.02,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26786,108781,0,telnet,S0,0,0,0,0,0,0,77,1.0,1.0,0.0,0.0,0.25,255,65,0.25,0.02,1.0,1.0,0.0,0.0,technician,Dos,neptune
26787,108782,0,rje,S0,0,0,0,0,0,0,196,1.0,1.0,0.0,0.0,0.06,255,11,0.04,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
26788,108785,0,exec,RSTO,0,0,0,0,0,0,102,0.0,0.0,1.0,1.0,0.09,255,9,0.04,0.06,0.0,0.0,1.0,1.0,superuser,Dos,neptune
26789,108786,0,imap4,S0,0,0,0,0,0,0,242,1.0,1.0,0.0,0.0,0.01,255,2,0.01,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26790,108788,0,private,S0,0,0,0,0,0,0,74,1.0,1.0,0.0,0.0,0.26,255,9,0.04,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26791,108790,0,http_443,S0,0,0,0,0,0,0,141,1.0,1.0,0.0,0.0,0.06,255,8,0.03,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26792,108791,0,ftp_data,S0,0,0,0,0,0,0,246,1.0,1.0,0.0,0.0,0.08,255,20,0.08,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26794,108795,0,private,S0,0,0,0,0,0,0,212,1.0,1.0,0.0,0.0,0.08,255,17,0.07,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26797,108801,0,ctf,REJ,0,0,0,0,0,0,235,0.0,0.0,1.0,1.0,0.08,255,18,0.07,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
26798,108804,0,discard,S0,0,0,0,0,0,0,268,1.0,1.0,0.0,0.0,0.02,255,5,0.02,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26799,108811,0,private,S0,0,0,0,0,0,0,58,1.0,1.0,0.0,0.0,0.26,255,18,0.07,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
26800,108813,0,private,S0,0,0,0,0,0,0,259,1.0,1.0,0.0,0.0,0.05,255,8,0.03,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
26801,108815,0,hostnames,REJ,0,0,0,0,0,0,278,0.0,0.0,1.0,1.0,0.04,255,10,0.04,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
26802,108817,0,private,S0,0,0,0,0,0,0,42,1.0,1.0,0.0,0.0,0.19,255,8,0.03,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
