id,duration,service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,num_compromised,num_root,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,role,AttCat,attType
109236,0,name,S0,0,0,0,0,0,0,280,1.0,1.0,0.0,0.0,0.08,255,23,0.09,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
109241,0,http,SF,54540,8314,0,1,1,0,7,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.04,0.04,superuser,Dos,back
109242,0,private,S0,0,0,0,0,0,0,278,1.0,1.0,0.0,0.0,0.07,138,19,0.14,0.07,0.99,1.0,0.0,0.0,superuser,Dos,neptune
109249,0,uucp,S0,0,0,0,0,0,0,99,1.0,1.0,0.0,0.0,0.18,255,18,0.07,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
109253,0,private,S0,0,0,0,0,0,0,180,1.0,1.0,0.0,0.0,0.07,255,1,0.0,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
109254,0,domain,S0,0,0,0,0,0,0,252,1.0,1.0,0.0,0.0,0.02,255,5,0.02,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
109255,0,time,S0,0,0,0,0,0,0,26,1.0,1.0,0.0,0.0,0.15,255,4,0.02,0.09,1.0,1.0,0.0,0.0,technician,Dos,neptune
109269,0,Z39_50,S0,0,0,0,0,0,0,206,1.0,1.0,0.0,0.0,0.01,255,2,0.01,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
109273,0,ftp_data,S0,0,0,0,0,0,0,29,1.0,1.0,0.0,0.0,0.31,31,55,0.29,0.1,0.94,0.16,0.0,0.0,admin,Dos,neptune
109274,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,177,1,0.01,0.08,0.0,0.0,0.06,1.0,admin,Probe,portsweep
109280,0,courier,S0,0,0,0,0,0,0,104,1.0,1.0,0.0,0.0,0.03,255,3,0.01,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109281,0,ftp_data,REJ,0,0,0,0,0,0,219,0.0,0.0,1.0,1.0,0.05,255,10,0.04,0.08,0.0,0.0,1.0,1.0,superuser,Dos,neptune
109283,0,exec,S0,0,0,0,0,0,0,146,1.0,1.0,0.0,0.0,0.11,255,16,0.06,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
109285,0,private,S0,0,0,0,0,0,0,117,1.0,1.0,0.0,0.0,0.03,255,3,0.01,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
109287,0,private,REJ,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.96,0.0,0.0,0.96,1.0,superuser,Probe,portsweep
109289,0,discard,RSTO,0,0,0,0,0,0,262,0.0,0.0,1.0,1.0,0.06,255,15,0.06,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
109290,0,private,SF,28,0,3,0,0,0,98,0.0,0.0,0.0,0.0,1.0,170,98,0.58,0.02,0.0,0.0,0.0,0.0,superuser,Dos,teardrop
109295,0,private,S0,0,0,0,0,0,0,77,1.0,1.0,0.0,0.0,0.21,255,18,0.07,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
109297,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,255,195,0.76,0.02,0.0,0.0,0.02,0.0,superuser,Dos,smurf
109300,0,gopher,S0,0,0,0,0,0,0,227,1.0,1.0,0.0,0.0,0.02,255,4,0.02,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
109305,0,http_443,S0,0,0,0,0,0,0,216,1.0,1.0,0.0,0.0,0.1,255,22,0.09,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
109307,0,private,REJ,0,0,0,0,0,0,110,0.0,0.0,1.0,1.0,0.03,135,3,0.02,0.08,0.0,0.0,1.0,1.0,technician,Dos,neptune
109311,0,iso_tsap,S0,0,0,0,0,0,0,233,1.0,1.0,0.0,0.0,0.06,255,14,0.05,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
109314,0,private,REJ,0,0,0,0,0,0,137,0.0,0.0,1.0,1.0,0.07,162,9,0.06,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
109317,0,private,S0,0,0,0,0,0,0,109,1.0,1.0,0.0,0.0,0.22,255,24,0.09,0.04,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109322,0,private,S0,0,0,0,0,0,0,266,1.0,1.0,0.0,0.0,0.02,255,10,0.04,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109323,0,http,S0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1.0,255,61,0.24,0.02,1.0,1.0,0.0,0.0,technician,Dos,neptune
109332,0,domain,S0,0,0,0,0,0,0,109,1.0,1.0,0.0,0.0,0.17,255,9,0.04,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
109335,0,private,S0,0,0,0,0,0,0,219,1.0,1.0,0.0,0.0,0.09,255,32,0.13,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109338,0,http,S0,0,0,0,0,0,0,14,1.0,1.0,0.0,0.0,0.64,255,57,0.22,0.02,1.0,1.0,0.0,0.0,admin,Dos,neptune
109343,0,telnet,S0,0,0,0,0,0,0,20,1.0,1.0,0.0,0.0,1.0,142,82,0.58,0.01,0.99,0.98,0.0,0.0,superuser,Dos,neptune
109344,0,private,S0,0,0,0,0,0,0,253,1.0,1.0,0.0,0.0,0.05,255,13,0.05,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
109346,0,private,S0,0,0,0,0,0,0,72,1.0,1.0,0.0,0.0,0.01,255,13,0.05,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109349,0,private,S0,0,0,0,0,0,0,277,1.0,1.0,0.0,0.0,0.05,255,13,0.05,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
109353,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,255,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,nmap
109356,0,ecr_i,SF,1032,0,0,0,0,0,80,0.0,0.0,0.0,0.0,1.0,255,80,0.31,0.02,0.0,0.0,0.0,0.0,admin,Dos,smurf
109357,0,private,S0,0,0,0,0,0,0,210,1.0,1.0,0.0,0.0,0.11,249,23,0.09,0.07,0.94,1.0,0.0,0.0,superuser,Dos,neptune
109361,0,Z39_50,REJ,0,0,0,0,0,0,275,0.0,0.0,1.0,1.0,0.04,255,10,0.04,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
109365,0,telnet,S0,0,0,0,0,0,0,37,1.0,1.0,0.0,0.0,0.51,61,23,0.34,0.05,0.97,0.83,0.0,0.0,superuser,Dos,neptune
109377,0,ftp_data,REJ,0,0,0,0,0,0,219,0.0,0.0,1.0,1.0,0.05,255,10,0.04,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
109379,0,Z39_50,S0,0,0,0,0,0,0,221,1.0,1.0,0.0,0.0,0.05,255,10,0.04,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
109381,0,uucp,S0,0,0,0,0,0,0,125,1.0,1.0,0.0,0.0,0.15,255,19,0.07,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
109382,0,private,S0,0,0,0,0,0,0,145,1.0,1.0,0.0,0.0,0.07,255,11,0.04,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
109386,11941,other,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.62,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
109388,0,daytime,S0,0,0,0,0,0,0,265,1.0,1.0,0.0,0.0,0.01,255,3,0.01,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
109391,0,ftp,S0,0,0,0,0,0,0,249,1.0,1.0,0.0,0.0,0.02,255,5,0.02,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
109394,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,3,115,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,nmap
109397,26171,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.73,0.0,0.0,1.0,1.0,admin,Probe,portsweep
109402,0,private,S0,0,0,0,0,0,0,98,1.0,1.0,0.0,0.0,0.07,255,7,0.03,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109403,0,private,REJ,0,0,0,0,0,0,454,0.05,0.0,0.94,1.0,0.0,255,1,0.0,1.0,0.08,0.0,0.92,1.0,technician,Probe,satan
109404,13938,other,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.68,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
109415,0,private,S0,0,0,0,0,0,0,141,1.0,1.0,0.0,0.0,0.09,255,8,0.03,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
109416,38551,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.51,0.0,0.0,1.0,1.0,admin,Probe,portsweep
109417,0,private,S0,0,0,0,0,0,0,252,1.0,1.0,0.0,0.0,0.04,255,10,0.04,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
109424,0,private,S0,0,0,0,0,0,0,130,1.0,1.0,0.0,0.0,0.11,255,12,0.05,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
109426,0,Z39_50,S0,0,0,0,0,0,0,240,1.0,1.0,0.0,0.0,0.08,255,2,0.01,0.09,1.0,1.0,0.0,0.0,technician,Dos,neptune
109428,0,ldap,S0,0,0,0,0,0,0,234,1.0,1.0,0.0,0.0,0.03,255,6,0.02,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
109431,0,telnet,S0,0,0,0,0,0,0,275,1.0,1.0,0.0,0.0,0.03,255,7,0.03,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109436,0,private,RSTO,0,0,0,0,0,0,177,0.0,0.0,1.0,1.0,0.07,255,13,0.05,0.06,0.0,0.0,1.0,1.0,admin,Dos,neptune
109437,0,netbios_dgm,S0,0,0,0,0,0,0,129,1.0,1.0,0.0,0.0,0.02,255,2,0.01,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
109441,0,private,S0,0,0,0,0,0,0,114,1.0,1.0,0.0,0.0,0.18,255,11,0.04,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109443,0,mtp,S0,0,0,0,0,0,0,199,1.0,1.0,0.0,0.0,0.05,255,10,0.04,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109458,0,hostnames,S0,0,0,0,0,0,0,268,1.0,1.0,0.0,0.0,0.01,255,2,0.01,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
109459,0,finger,S0,0,0,0,0,0,0,4,1.0,1.0,0.0,0.0,0.25,255,2,0.01,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
109461,0,ftp_data,S0,0,0,0,0,0,0,195,1.0,1.0,0.0,0.0,0.01,255,7,0.03,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
109462,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,255,133,0.52,0.04,0.0,0.0,0.0,0.0,admin,Dos,smurf
109467,0,private,S0,0,0,0,0,0,0,250,1.0,1.0,0.0,0.0,0.04,255,23,0.09,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
109468,0,private,S0,0,0,0,0,0,0,278,1.0,1.0,0.0,0.0,0.05,255,14,0.05,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
109474,0,netbios_ssn,S0,0,0,0,0,0,0,228,1.0,1.0,0.0,0.0,0.03,255,12,0.05,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
109478,0,private,S0,0,0,0,0,0,0,146,1.0,1.0,0.0,0.0,0.15,255,22,0.09,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
109484,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,124,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
109492,0,printer,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.76,0.0,0.0,1.0,1.0,technician,Probe,portsweep
109496,0,vmnet,REJ,0,0,0,0,0,0,130,0.0,0.0,1.0,1.0,0.02,255,2,0.01,0.08,0.0,0.0,1.0,1.0,technician,Dos,neptune
109501,0,telnet,RSTO,126,179,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,30,30,1.0,0.0,0.07,0.07,0.93,0.93,admin,R2L,guess_passwd
109524,0,other,REJ,0,0,0,0,0,0,511,0.22,0.0,0.78,1.0,0.0,255,1,0.0,1.0,0.18,0.0,0.82,1.0,superuser,Probe,satan
109525,0,private,S0,0,0,0,0,0,0,209,1.0,1.0,0.0,0.0,0.06,255,19,0.07,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
109528,0,http,SF,54540,8314,0,1,1,0,1,0.0,0.0,0.0,0.0,1.0,221,221,1.0,0.0,0.0,0.0,0.01,0.01,technician,Dos,back
109535,0,telnet,RSTO,0,0,0,0,0,0,229,0.0,0.0,1.0,1.0,0.04,255,9,0.04,0.08,0.0,0.0,1.0,1.0,technician,Dos,neptune
109536,0,private,S0,0,0,0,0,0,0,249,1.0,1.0,0.0,0.0,0.07,255,8,0.03,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
109542,0,private,REJ,0,0,0,0,0,0,198,0.0,0.0,1.0,1.0,0.08,255,16,0.06,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
109544,0,private,SF,207,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,112,96,0.86,0.02,0.0,0.0,0.0,0.0,technician,Probe,nmap
109547,0,courier,S0,0,0,0,0,0,0,125,1.0,1.0,0.0,0.0,0.18,255,23,0.09,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
109548,0,klogin,S0,0,0,0,0,0,0,136,1.0,1.0,0.0,0.0,0.02,255,15,0.06,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
109550,0,klogin,S0,0,0,0,0,0,0,115,1.0,1.0,0.0,0.0,0.09,255,10,0.04,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
109553,6,ftp,SF,1229,2451,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,190,18,0.09,0.03,0.01,0.0,0.01,0.0,admin,R2L,warezclient
109554,0,private,S0,0,0,0,0,0,0,210,1.0,1.0,0.0,0.0,0.03,14,7,0.5,0.21,0.86,1.0,0.0,0.0,admin,Dos,neptune
109555,0,http,RSTR,38568,7300,0,1,0,0,5,0.0,0.0,0.2,0.2,1.0,84,84,1.0,0.0,0.0,0.0,0.05,0.05,superuser,Dos,back
109557,0,courier,S0,0,0,0,0,0,0,114,1.0,1.0,0.0,0.0,0.18,255,21,0.08,0.04,1.0,1.0,0.0,0.0,technician,Dos,neptune
109559,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,11,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
109561,0,discard,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,107,1,0.01,0.12,0.0,0.0,0.07,1.0,technician,Probe,portsweep
109567,0,private,S0,0,0,0,0,0,0,248,1.0,1.0,0.0,0.0,0.02,255,5,0.02,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
109575,0,private,S0,0,0,0,0,0,0,178,1.0,1.0,0.0,0.0,0.01,255,20,0.08,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
109579,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,14,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
109583,0,private,S0,0,0,0,0,0,0,234,1.0,1.0,0.0,0.0,0.05,175,11,0.06,0.07,0.92,1.0,0.01,0.0,superuser,Dos,neptune
109584,0,iso_tsap,S0,0,0,0,0,0,0,229,1.0,1.0,0.0,0.0,0.06,255,13,0.05,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
109585,0,domain,REJ,0,0,0,0,0,0,220,0.0,0.0,1.0,1.0,0.01,255,2,0.01,0.08,0.0,0.0,1.0,1.0,technician,Dos,neptune
109588,0,whois,S0,0,0,0,0,0,0,272,1.0,1.0,0.0,0.0,0.08,255,22,0.09,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
109594,0,private,S0,0,0,0,0,0,0,122,1.0,1.0,0.0,0.0,0.07,255,1,0.0,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
109597,0,hostnames,S0,0,0,0,0,0,0,233,1.0,1.0,0.0,0.0,0.03,255,8,0.03,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109598,0,private,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.06,255,13,0.05,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109600,0,time,S0,0,0,0,0,0,0,229,1.0,1.0,0.0,0.0,0.02,255,5,0.02,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
109612,37592,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.5,0.0,0.0,1.0,1.0,admin,Probe,portsweep
109622,0,private,SF,1,0,0,0,0,0,23,0.0,0.0,0.0,0.0,0.43,255,49,0.19,0.25,0.0,0.0,0.02,0.0,technician,Probe,satan
109629,0,bgp,S0,0,0,0,0,0,0,235,1.0,1.0,0.0,0.0,0.08,193,18,0.09,0.06,0.99,1.0,0.0,0.0,admin,Dos,neptune
109631,0,daytime,S0,0,0,0,0,0,0,280,1.0,1.0,0.0,0.0,0.04,255,10,0.04,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
109632,0,private,S0,0,0,0,0,0,0,250,1.0,1.0,0.0,0.0,0.05,255,20,0.08,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
109643,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.88,0.0,0.0,0.87,1.0,admin,Probe,portsweep
109647,0,echo,S0,0,0,0,0,0,0,245,1.0,1.0,0.0,0.0,0.09,255,21,0.08,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
109654,0,uucp_path,S0,0,0,0,0,0,0,214,1.0,1.0,0.0,0.0,0.07,255,14,0.05,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
109657,0,supdup,S0,0,0,0,0,0,0,207,1.0,1.0,0.0,0.0,0.05,255,20,0.08,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109659,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,255,233,0.91,0.05,0.0,0.0,0.0,0.0,admin,Dos,smurf
109663,0,private,REJ,0,0,0,0,0,0,109,0.0,0.0,1.0,1.0,0.03,255,3,0.01,0.05,0.0,0.0,1.0,1.0,superuser,Dos,neptune
109664,0,private,REJ,0,0,0,0,0,0,263,0.0,0.0,1.0,1.0,0.05,255,25,0.1,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
109665,0,bgp,REJ,0,0,0,0,0,0,241,0.0,0.0,1.0,1.0,0.08,255,19,0.07,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
109674,0,other,REJ,0,0,0,0,0,0,511,0.1,0.0,0.87,1.0,0.0,255,1,0.0,1.0,0.1,0.0,0.85,1.0,technician,Probe,satan
109677,0,private,S0,0,0,0,0,0,0,253,1.0,1.0,0.0,0.0,0.06,255,17,0.07,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
109681,0,private,S0,0,0,0,0,0,0,263,1.0,1.0,0.0,0.0,0.07,255,5,0.02,0.03,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109689,0,ecr_i,SF,520,0,0,0,0,0,444,0.0,0.0,0.0,0.0,1.0,163,163,1.0,0.0,0.0,0.0,0.0,0.0,admin,Dos,smurf
109691,0,private,REJ,0,0,0,0,0,0,98,0.01,0.0,0.93,1.0,0.01,223,1,0.0,0.47,0.0,0.0,0.42,1.0,admin,Probe,satan
109693,0,ecr_i,SF,520,0,0,0,0,0,443,0.0,0.0,0.0,0.0,1.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,technician,Dos,smurf
109703,0,private,REJ,0,0,0,0,0,0,2,0.0,0.0,1.0,1.0,0.5,255,1,0.0,0.78,0.0,0.0,0.77,1.0,technician,Probe,portsweep
109706,0,whois,REJ,0,0,0,0,0,0,225,0.0,0.0,1.0,1.0,0.06,255,13,0.05,0.08,0.0,0.0,1.0,1.0,superuser,Dos,neptune
109708,0,telnet,S0,0,0,0,0,0,0,265,1.0,1.0,0.0,0.0,0.02,255,4,0.02,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
109709,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,81,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
109712,0,private,S0,0,0,0,0,0,0,268,1.0,1.0,0.0,0.0,0.02,255,19,0.07,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
109719,0,private,S0,0,0,0,0,0,0,97,1.0,1.0,0.0,0.0,0.12,255,12,0.05,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
109723,0,private,REJ,0,0,0,0,0,0,126,0.0,0.0,1.0,1.0,0.13,255,17,0.07,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
109725,0,discard,S0,0,0,0,0,0,0,128,1.0,1.0,0.0,0.0,0.04,255,5,0.02,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
109730,0,other,REJ,0,0,0,0,0,0,414,0.07,0.0,0.9,1.0,0.0,255,1,0.0,1.0,0.08,0.0,0.91,1.0,admin,Probe,satan
109732,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,81,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
109738,0,courier,S0,0,0,0,0,0,0,115,1.0,1.0,0.0,0.0,0.03,255,4,0.02,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
109741,0,http,SF,54540,8314,0,1,1,0,4,0.0,0.0,0.0,0.0,1.0,94,94,1.0,0.0,0.01,0.01,0.01,0.01,superuser,Dos,back
109749,0,private,S0,0,0,0,0,0,0,98,1.0,1.0,0.0,0.0,0.09,208,9,0.04,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
109752,0,domain,REJ,0,0,0,0,0,0,240,0.0,0.0,1.0,1.0,0.03,255,8,0.03,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
109754,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,58,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
109755,0,ecr_i,SF,1032,0,0,0,0,0,207,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,admin,Dos,smurf
109758,0,vmnet,S0,0,0,0,0,0,0,229,1.0,1.0,0.0,0.0,0.07,255,17,0.07,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109761,0,daytime,S0,0,0,0,0,0,0,276,1.0,1.0,0.0,0.0,0.06,255,16,0.06,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109765,0,hostnames,S0,0,0,0,0,0,0,267,1.0,1.0,0.0,0.0,0.01,255,3,0.01,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109766,0,nnsp,S0,0,0,0,0,0,0,127,1.0,1.0,0.0,0.0,0.15,255,19,0.07,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
109770,0,http,S0,0,0,0,0,0,0,22,1.0,1.0,0.0,0.0,0.41,255,37,0.15,0.04,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109773,0,private,REJ,0,0,0,0,0,0,452,0.05,0.0,0.94,1.0,0.0,255,1,0.0,1.0,0.08,0.0,0.92,1.0,technician,Probe,satan
109774,0,auth,S0,0,0,0,0,0,0,285,1.0,1.0,0.0,0.0,0.03,255,3,0.01,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109775,0,http,S0,0,0,0,0,0,0,39,1.0,1.0,0.0,0.0,0.26,255,58,0.23,0.04,1.0,1.0,0.0,0.0,technician,Dos,neptune
109779,0,private,S0,0,0,0,0,0,0,235,1.0,1.0,0.0,0.0,0.02,255,15,0.06,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
109785,0,link,S0,0,0,0,0,0,0,247,1.0,1.0,0.0,0.0,0.01,255,18,0.07,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
109786,0,ftp,S0,0,0,0,0,0,0,232,1.0,1.0,0.0,0.0,0.1,255,23,0.09,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109789,0,private,S0,0,0,0,0,0,0,228,1.0,1.0,0.0,0.0,0.03,255,20,0.08,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
109790,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,28,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
109797,0,mtp,S0,0,0,0,0,0,0,299,1.0,1.0,0.0,0.0,0.06,255,16,0.06,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
109800,0,private,REJ,0,0,0,0,0,0,190,0.0,0.0,1.0,1.0,0.04,255,8,0.03,0.08,0.0,0.0,1.0,1.0,admin,Dos,neptune
109802,0,ecr_i,SF,1032,0,0,0,0,0,398,0.0,0.0,0.0,0.0,1.0,255,197,0.77,0.02,0.0,0.0,0.17,0.0,technician,Dos,smurf
109806,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,255,189,0.74,0.03,0.0,0.0,0.0,0.0,admin,Dos,smurf
109808,0,http,S0,0,0,0,0,0,0,2,1.0,1.0,0.0,0.0,1.0,4,2,0.5,0.5,0.5,1.0,0.0,0.0,superuser,Dos,neptune
109814,0,private,SH,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1.0,111,1,0.01,0.91,0.93,1.0,0.0,0.0,technician,Probe,nmap
109817,0,klogin,S0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1.0,255,1,0.0,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109820,0,iso_tsap,S0,0,0,0,0,0,0,255,1.0,1.0,0.0,0.0,0.04,255,9,0.04,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
109825,0,auth,S0,0,0,0,0,0,0,209,1.0,1.0,0.0,0.0,0.0,255,1,0.0,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
109827,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,8,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
109834,0,private,REJ,0,0,0,0,0,0,148,0.0,0.0,1.0,1.0,0.12,73,18,0.25,0.08,0.0,0.0,1.0,1.0,technician,Dos,neptune
109841,0,private,S0,0,0,0,0,0,0,249,1.0,1.0,0.0,0.0,0.05,255,14,0.05,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
109851,0,http,S0,0,0,0,0,0,0,36,1.0,1.0,0.0,0.0,0.33,255,64,0.25,0.02,1.0,1.0,0.0,0.0,admin,Dos,neptune
